,saleprice,id,lot_area,overall_qual,overall_cond,year_remod/add,exter_qual,exter_cond,bsmt_qual,bsmt_cond,total_bsmt_sf,heating_qc,central_air,gr_liv_area,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,garage_area,misc_val,total_sf,finished_outside,lot_shape_reg,baths,pool,mo_sold,yr_sold,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD ,ms_subclass_30,ms_subclass_40,ms_subclass_45,ms_subclass_50,ms_subclass_60,ms_subclass_70,ms_subclass_75,ms_subclass_80,ms_subclass_85,ms_subclass_90,ms_subclass_120,ms_subclass_160,ms_subclass_180,ms_subclass_190,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl
1042,120000,1363,10320,5,6,1978,3,2,3.0,2.0,880.0,4,1,1308,2,1,3,6,7,0,400.0,0,2188.0,117,1,2.0,1,4,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,167000,487,9734,7,5,2004,4,3,4.0,3.0,384.0,5,1,1374,3,1,4,7,7,0,400.0,0,1758.0,0,0,2.5,1,5,2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1044,191000,1083,3182,7,5,2006,4,3,4.0,4.0,1346.0,5,1,1504,2,1,4,7,7,1,437.0,0,2850.0,176,1,2.0,1,5,2008,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1045,161500,1620,8872,6,5,1997,3,3,4.0,3.0,384.0,4,1,1384,3,1,3,7,7,1,390.0,0,1768.0,0,0,2.5,1,3,2007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1046,130000,1929,12198,5,6,1975,3,3,3.0,3.0,1204.0,3,1,1411,3,1,3,7,7,1,310.0,0,2615.0,360,0,1.0,1,6,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1047,132500,1820,8480,5,6,1963,3,3,3.0,3.0,970.0,3,1,970,2,1,3,5,7,0,624.0,0,1940.0,216,1,2.0,1,7,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1048,144000,1398,10200,5,8,1970,3,4,4.0,3.0,864.0,5,1,904,3,1,4,5,7,0,912.0,0,1768.0,143,1,1.0,1,6,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1049,141000,2177,9555,5,6,1979,3,3,,,0.0,3,1,2233,5,2,3,11,7,0,579.0,0,2233.0,0,0,2.5,1,2,2007,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1050,117000,2144,7200,4,8,2006,3,4,3.0,3.0,385.0,4,1,875,3,1,4,5,7,0,728.0,0,1260.0,352,1,1.0,1,10,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1051,84500,2697,6780,6,8,1982,3,2,3.0,3.0,520.0,4,0,754,2,1,3,5,7,0,0.0,0,1274.0,53,1,2.0,1,6,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1052,256000,1403,53227,4,6,1994,3,3,4.0,3.0,1364.0,5,1,1663,2,1,4,6,6,2,529.0,0,3027.0,361,0,2.0,1,3,2008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1053,117500,596,9100,5,6,1965,3,3,3.0,3.0,925.0,5,1,925,2,1,3,5,7,0,429.0,0,1850.0,0,1,1.5,1,7,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1054,160000,922,9600,5,7,1950,4,4,3.0,2.0,728.0,5,1,1308,2,1,3,7,5,2,256.0,0,2036.0,70,0,2.5,1,6,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,187000,2065,14175,5,5,1998,3,3,3.0,3.0,1240.0,4,1,1375,3,1,3,6,7,1,323.0,0,2615.0,0,1,2.0,1,12,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1056,350000,1710,14277,8,5,2003,4,3,5.0,3.0,1317.0,5,1,2385,3,1,4,7,7,1,818.0,0,3702.0,420,1,3.5,1,1,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1057,133000,1034,9000,5,5,1974,3,3,4.0,3.0,896.0,3,1,1792,4,2,3,8,7,0,480.0,0,2688.0,45,1,3.0,1,6,2008,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1058,417500,1057,13693,8,5,2007,4,3,5.0,3.0,2418.0,5,1,2464,4,1,5,9,7,1,650.0,0,4882.0,436,1,3.5,1,8,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1059,175900,470,3635,7,5,2007,4,3,4.0,3.0,1386.0,5,1,1569,1,1,4,7,7,1,660.0,0,2955.0,163,1,2.5,1,5,2009,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1060,323262,819,10933,9,5,2009,5,3,5.0,3.0,1555.0,5,1,1680,1,1,5,8,7,1,1138.0,0,3235.0,209,1,2.5,1,7,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1061,185000,2160,8450,7,5,2003,4,3,4.0,3.0,1337.0,5,1,1337,3,1,4,6,7,0,531.0,0,2674.0,39,1,3.0,1,10,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1062,129800,2552,8550,6,8,1950,3,3,3.0,3.0,816.0,5,1,816,2,1,3,4,7,1,240.0,0,1632.0,268,1,2.0,1,7,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1063,220000,41,12182,7,5,2005,4,3,4.0,3.0,1541.0,5,1,1541,3,1,4,7,7,1,532.0,0,3082.0,70,1,2.0,1,5,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1064,133000,742,6120,4,7,1995,3,3,3.0,3.0,884.0,5,1,1573,3,1,4,6,7,0,240.0,0,2457.0,174,1,1.0,1,7,2009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,133500,686,10800,4,7,1996,3,3,3.0,3.0,832.0,3,1,1461,4,1,3,6,7,0,384.0,0,2293.0,204,1,2.0,1,8,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,170000,314,12760,6,5,1976,3,3,3.0,3.0,1958.0,3,1,2048,5,2,3,9,7,0,776.0,0,4006.0,0,0,3.0,1,3,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1067,168000,1630,7655,6,5,1994,3,3,4.0,3.0,903.0,4,1,1642,3,1,3,7,7,1,392.0,0,2545.0,374,0,2.5,1,7,2007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1068,140750,191,10560,6,7,1994,3,3,2.0,3.0,738.0,5,1,1470,2,1,3,6,6,0,624.0,0,2208.0,0,1,1.5,1,6,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1069,204000,1626,7500,6,5,2003,3,3,4.0,3.0,938.0,5,1,2299,5,1,3,7,7,1,482.0,0,3237.0,218,1,3.5,1,8,2007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1070,222500,59,9505,7,5,2001,4,3,4.0,3.0,884.0,5,1,2035,3,1,4,8,7,1,434.0,0,2919.0,192,0,2.5,1,5,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1071,134500,2632,10205,5,5,1962,3,3,3.0,3.0,925.0,3,1,999,3,1,3,6,7,0,300.0,0,1924.0,222,0,2.0,1,5,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1072,214000,1835,4379,8,5,2004,4,3,4.0,3.0,1378.0,5,1,1378,2,1,4,6,7,1,540.0,0,2756.0,216,0,3.0,1,7,2007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1073,119900,2675,7800,5,7,1950,3,3,4.0,3.0,793.0,3,1,1118,3,1,3,5,7,1,410.0,0,1911.0,271,1,2.0,1,5,2006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1074,118000,1503,12108,4,4,1955,3,3,3.0,3.0,1440.0,3,0,1440,4,2,2,8,7,0,0.0,0,2880.0,0,1,2.0,1,9,2008,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1075,135000,1963,7000,5,7,2002,3,3,3.0,3.0,1010.0,5,1,1134,2,1,3,6,7,0,254.0,0,2144.0,16,1,1.0,1,4,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1076,207000,1352,13053,6,7,2000,3,3,3.0,3.0,833.0,4,1,1848,4,1,4,8,7,1,370.0,0,2681.0,220,1,1.5,1,6,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,136500,1519,8400,6,5,1950,3,3,3.0,3.0,1181.0,2,1,1694,4,1,3,7,7,1,576.0,0,2875.0,470,1,2.0,1,6,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,107900,1305,6000,4,7,2000,3,3,3.0,3.0,901.0,5,1,901,2,1,3,4,7,0,281.0,0,1802.0,0,1,1.0,1,8,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1079,126000,2014,6240,6,5,1950,3,3,3.0,3.0,861.0,4,1,1409,3,1,3,6,7,1,528.0,0,2270.0,309,1,2.5,1,3,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,215000,1,31770,6,5,1960,3,3,3.0,4.0,1080.0,2,1,1656,3,1,3,7,7,2,528.0,0,2736.0,272,0,2.0,1,5,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1081,426000,1052,12474,10,5,2008,5,3,5.0,3.0,1682.0,5,1,2332,3,1,5,9,7,1,846.0,0,4014.0,330,1,3.5,1,8,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1082,147000,622,9600,5,7,2007,4,3,3.0,3.0,1113.0,4,1,1113,3,1,4,5,7,1,264.0,0,2226.0,200,1,1.0,1,7,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1083,147500,913,8574,6,8,2000,4,3,3.0,3.0,816.0,5,1,1232,3,1,4,6,7,1,440.0,0,2048.0,180,1,1.0,1,10,2009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1084,383000,1058,14418,9,5,2007,5,3,5.0,3.0,1950.0,5,1,1950,2,1,5,7,7,1,706.0,0,3900.0,363,0,3.0,1,5,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1085,241500,2348,10400,7,5,1988,3,3,4.0,3.0,1845.0,4,1,1872,3,1,3,6,7,1,604.0,0,3717.0,236,1,2.5,1,6,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1086,147500,1527,15564,6,6,1995,3,3,4.0,3.0,676.0,5,1,1264,3,1,3,6,7,0,400.0,400,1940.0,424,1,1.0,1,1,2008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,355000,1011,13543,8,5,2005,4,3,5.0,3.0,1168.0,5,1,2500,5,1,5,9,7,1,683.0,0,3668.0,224,0,3.5,1,7,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1088,109500,1332,6130,5,6,1950,3,3,3.0,3.0,784.0,4,1,784,2,1,4,5,7,0,0.0,0,1568.0,116,1,2.0,1,5,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1089,45000,709,5925,2,4,1950,3,4,,,0.0,2,0,612,1,1,3,4,7,0,308.0,0,612.0,25,1,1.0,1,10,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1090,244400,209,24090,7,7,1950,3,4,3.0,3.0,1032.0,5,1,2403,4,1,3,10,7,2,349.0,0,3435.0,374,1,2.0,1,6,2010,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1091,167000,619,9600,6,5,1953,3,3,3.0,3.0,1416.0,3,1,1644,3,1,3,7,7,2,418.0,0,3060.0,110,1,2.0,1,10,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1092,200000,2150,8158,7,5,2002,4,3,4.0,3.0,860.0,5,1,1729,3,1,4,7,7,0,542.0,0,2589.0,449,1,2.5,1,8,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1093,80000,2704,5220,5,3,1950,3,3,3.0,3.0,830.0,4,1,879,2,1,3,4,7,0,180.0,0,1709.0,108,0,1.0,1,1,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1094,115000,2839,8172,5,7,1990,3,3,3.0,3.0,864.0,3,1,864,2,1,3,5,7,0,572.0,0,1728.0,0,1,2.0,1,4,2006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1095,139000,1242,9000,6,5,1956,3,3,4.0,3.0,1196.0,4,1,1196,2,1,3,6,7,1,297.0,0,2392.0,44,1,2.0,1,5,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1096,149500,2714,7844,6,7,1978,3,3,3.0,3.0,672.0,3,1,1400,3,1,3,6,7,1,440.0,0,2072.0,0,1,1.5,1,3,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1097,108000,799,9084,4,5,1950,3,3,3.0,3.0,755.0,3,1,1510,4,1,3,7,7,1,296.0,0,2265.0,120,1,2.0,1,10,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1098,106250,1260,10800,4,7,2000,3,3,,,0.0,3,0,1294,3,2,3,7,7,0,0.0,0,1294.0,544,1,2.0,1,8,2008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1099,194000,2107,8556,7,5,2006,4,3,4.0,3.0,1240.0,5,1,1240,2,1,4,5,7,0,826.0,0,2480.0,233,1,2.0,1,5,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1100,129500,2486,9100,5,4,1962,3,3,3.0,3.0,988.0,5,1,988,3,1,3,6,7,0,624.0,0,1976.0,0,1,2.0,1,7,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1101,126000,1911,8668,5,5,1968,3,3,3.0,3.0,1560.0,3,1,1560,4,2,3,8,7,0,792.0,0,3120.0,0,1,2.0,1,5,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1102,120000,896,11767,5,5,1950,3,3,2.0,3.0,1078.0,3,1,1368,3,1,3,6,6,0,195.0,900,2446.0,252,1,2.0,1,6,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1103,213000,272,8400,7,5,2005,4,3,4.0,3.0,1473.0,5,1,1484,3,1,4,7,7,0,606.0,0,2957.0,179,1,3.0,1,5,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1104,190000,2521,3874,8,5,1980,4,3,4.0,3.0,1226.0,3,1,1226,1,1,4,4,7,1,484.0,0,2452.0,211,0,2.0,1,7,2006,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1105,183500,2324,8076,6,6,1994,3,3,4.0,3.0,1160.0,4,1,1169,3,1,3,6,7,1,402.0,0,2329.0,170,0,2.5,1,7,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1106,172000,1953,10090,7,5,1999,3,3,3.0,3.0,725.0,3,1,1651,4,1,3,6,7,2,276.0,0,2376.0,671,0,2.5,1,10,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1107,100000,887,8877,4,6,1958,3,3,3.0,3.0,816.0,5,1,816,2,1,3,3,7,1,288.0,0,1632.0,0,1,2.0,1,5,2009,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1108,218836,1479,11058,7,6,2007,4,3,4.0,3.0,1564.0,5,1,1564,3,1,4,6,7,0,814.0,0,3128.0,24,1,2.0,1,2,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
